task_id,selection_status,demonstration_pairs,test_pairs,candidates_considered,exact_training_candidates,collision_candidates,selection_seconds,lodo_pair_exact,lodo_cell_accuracy,novel_test_colors,novel_test_color_count,identity_pair_exact_rate,identity_task_exact,posthoc_oracle_local_exists,posthoc_oracle_neighborhood,posthoc_oracle_model_bits,outcome,selected_neighborhood,offset_count,exception_count,model_description_bits,wrapper_description_bits,total_description_bits,mean_test_support,min_test_support,labeled_pairs,pair_exact_count,pair_exact_rate,task_exact,pair_exact_count_pass_at_2,pair_exact_rate_pass_at_2,task_exact_pass_at_2,second_neighborhood,matching_shape_pairs,cell_accuracy,scored_cells,compiled_checked,compiled_equivalent,binary4_invalid_rate,onehot_invalid_rate,dataset,dataset_commit,split,task_index
32e9702f,selected,3,1,29,5,24,0.016565591911785305,0.0,0.9180327868852459,6,1,0.0,0.0,1.0,center_wire_+0_+1,149.0,predicted_incorrect,center_wire_+0_+1,2,7,113.0,8.0,121.0,0.8,0.8,1,0,0.0,0.0,0,0.0,0.0,von_neumann_r1,1,0.92,100,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,82
332efdb3,no_deterministic_local_rule,3,1,29,0,29,0.009492751909419894,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,83
3391f8c0,selected,4,1,29,1,28,0.032147172023542225,0.0,0.789587852494577,5;6,2,0.0,0.0,1.0,moore_r2,12135.0,predicted_incorrect,moore_r2,25,88,9327.0,8.0,9335.0,0.23376623376623376,0.23376623376623376,1,0,0.0,0.0,0,0.0,0.0,,1,0.7662337662337663,154,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,84
33b52de3,no_deterministic_local_rule,2,1,29,0,29,0.04975969193037599,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,85
3490cc26,no_deterministic_local_rule,4,1,29,0,29,0.09977936802897602,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,86
34b99a2b,unsupported_shape_change,4,1,29,0,0,3.117951564490795e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,87
351d6448,unsupported_shape_change,2,1,29,0,0,1.8749851733446121e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,88
358ba94e,unsupported_shape_change,4,1,29,0,0,1.8450664356350899e-06,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,89
37d3e8b2,no_deterministic_local_rule,3,1,29,0,29,0.04210839106235653,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,90
3979b1a8,unsupported_shape_change,2,1,29,0,0,1.8801074475049973e-06,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,91
3a301edc,no_deterministic_local_rule,5,1,29,0,29,0.05062347208149731,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,92
3b4c2228,unsupported_shape_change,5,2,29,0,0,3.547058440744877e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,2,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,93
3d31c5b3,unsupported_shape_change,6,1,29,0,0,1.6100239008665085e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,94
3ed85e70,no_deterministic_local_rule,3,1,29,0,29,0.28074381593614817,,,7,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,95
3ee1011a,unsupported_shape_change,3,1,29,0,0,2.251937985420227e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,96
3f23242b,no_deterministic_local_rule,2,1,29,0,29,0.01776193908881396,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,97
40f6cd08,no_deterministic_local_rule,3,1,29,0,29,0.12093671900220215,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,98
414297c0,unsupported_shape_change,3,1,29,0,0,1.87696423381567e-06,,,6,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,99
423a55dc,no_deterministic_local_rule,5,1,29,0,29,0.02849375898949802,,,7,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,100
42918530,no_deterministic_local_rule,4,1,29,0,29,0.06865144497714937,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,101
42a15761,no_deterministic_local_rule,3,1,29,0,29,0.01799010392278433,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,102
4364c1c4,selected,3,1,29,1,28,0.03113239398226142,0.0,0.8861788617886179,,0,0.0,0.0,1.0,moore_r2,8079.0,predicted_incorrect,moore_r2,25,56,5998.0,8.0,6006.0,0.4010989010989011,0.4010989010989011,1,0,0.0,0.0,0,0.0,0.0,,1,0.8901098901098901,182,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,103
456873bc,no_deterministic_local_rule,3,1,29,0,29,0.029645703034475446,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,104
45737921,selected,3,1,29,4,25,0.03152685903478414,0.0,0.7770897832817337,,0,0.0,0.0,1.0,von_neumann_r1,1971.0,predicted_incorrect,von_neumann_r1,5,72,1779.0,8.0,1787.0,0.7222222222222222,0.7222222222222222,1,0,0.0,0.0,0,0.0,0.0,moore_r1,1,0.8888888888888888,72,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,105
45bbe264,no_deterministic_local_rule,3,1,29,0,29,0.030156105058267713,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,106
477d2879,no_deterministic_local_rule,3,1,29,0,29,0.025305803050287068,,,5,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,107
47996f11,no_deterministic_local_rule,4,1,29,0,29,0.16745559009723365,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,108
48131b3c,unsupported_shape_change,3,1,29,0,0,3.1549716368317604e-06,,,1,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,109
4852f2fa,unsupported_shape_change,5,2,29,0,0,8.939532563090324e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,2,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,110
48f8583b,unsupported_shape_change,6,1,29,0,0,7.459893822669983e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,111
4aab4007,no_deterministic_local_rule,3,1,29,0,29,0.109196788049303,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,112
4acc7107,no_deterministic_local_rule,4,1,29,0,29,0.021539785899221897,,,2,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,113
4b6b68e5,selected,3,1,29,1,28,0.06099374603945762,0.0,0.8232373386295928,7,1,0.0,0.0,1.0,moore_r2,34291.0,predicted_incorrect,moore_r2,25,178,18690.0,8.0,18698.0,0.05448717948717949,0.05448717948717949,1,0,0.0,0.0,0,0.0,0.0,,1,0.7596153846153846,624,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,114
4c177718,unsupported_shape_change,4,2,29,0,0,2.0370353013277054e-06,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,2,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,115
4cd1b7b2,selected,3,1,29,4,25,0.009062475990504026,0.0,0.6666666666666666,,0,0.0,0.0,1.0,von_neumann_r1,577.0,predicted_incorrect,von_neumann_r1,5,16,433.0,8.0,441.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.625,16,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,116
4e45f183,no_deterministic_local_rule,3,1,29,0,29,0.05096819391474128,,,4,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,117
4e469f39,no_deterministic_local_rule,3,1,29,0,29,0.016016985988244414,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,118
4f537728,no_deterministic_local_rule,2,1,29,0,29,0.03745612199418247,,,8,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,119
4ff4c9da,selected,3,1,29,1,28,0.07552358694374561,0.0,0.9698173153296267,,0,0.0,0.0,1.0,moore_r2,4958.0,predicted_incorrect,moore_r2,25,28,3085.0,8.0,3093.0,0.0054869684499314125,0.0054869684499314125,1,0,0.0,0.0,0,0.0,0.0,,1,0.9753086419753086,729,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,120
505fff84,unsupported_shape_change,5,1,29,0,0,2.1649757400155067e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,121
506d28a5,unsupported_shape_change,4,1,29,0,0,1.2579839676618576e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,122
50a16a69,no_deterministic_local_rule,3,1,29,0,29,0.026881834026426077,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,123
50aad11f,unsupported_shape_change,3,1,29,0,0,1.5129335224628448e-06,,,7,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,124
50f325b5,selected,4,1,29,3,26,0.09067618602421135,0.0,0.9654150197628458,,0,0.0,0.0,1.0,moore_r1,1957.0,predicted_incorrect,moore_r1,9,35,1477.0,8.0,1485.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.9558823529411765,272,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,125
516b51b7,no_deterministic_local_rule,3,1,29,0,29,0.024661452043801546,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,126
5207a7b5,no_deterministic_local_rule,3,1,29,0,29,0.015871387906372547,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,127
5289ad53,unsupported_shape_change,4,1,29,0,0,1.5980331227183342e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,128
52fd389e,no_deterministic_local_rule,3,1,29,0,29,0.08662399905733764,,,6,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,129
54db823b,no_deterministic_local_rule,4,1,29,0,29,0.04322701902128756,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,130
55059096,no_deterministic_local_rule,3,1,29,0,29,0.025477115996181965,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,131
551d5bf1,no_deterministic_local_rule,2,1,29,0,29,0.05907735100481659,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,132
55783887,no_deterministic_local_rule,5,1,29,0,29,0.03494472894817591,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,133
575b1a71,selected,3,1,29,1,28,0.02015277196187526,0.0,0.9033333333333333,,0,0.0,0.0,0.0,,,predicted_incorrect,moore_r2,25,29,3189.0,8.0,3197.0,0.29,0.29,1,0,0.0,0.0,0,0.0,0.0,,1,0.93,100,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,134
5783df64,unsupported_shape_change,3,1,29,0,0,1.3470998965203762e-05,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,135
5833af48,unsupported_shape_change,3,1,29,0,0,7.980270311236382e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,136
58743b76,selected,2,1,29,1,28,0.015382554032839835,0.0,0.9180327868852459,7,1,0.0,0.0,1.0,moore_r2,3710.0,predicted_incorrect,moore_r2,25,20,2253.0,8.0,2261.0,0.04591836734693878,0.04591836734693878,1,0,0.0,0.0,0,0.0,0.0,,1,0.9285714285714286,196,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,137
58e15b12,no_deterministic_local_rule,3,1,29,0,29,0.05843981902580708,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,138
59341089,unsupported_shape_change,4,1,29,0,0,1.5919795259833336e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,139
5a5a2103,no_deterministic_local_rule,2,1,29,0,29,0.026827039080671966,,,7,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,140
5af49b42,no_deterministic_local_rule,3,1,29,0,29,0.0261356650153175,,,9,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,141
5b526a93,no_deterministic_local_rule,2,1,29,0,29,0.03167073498480022,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,142
5b692c0f,selected,2,1,29,2,27,0.034428094048053026,0.0,0.9344894026974951,8,1,0.0,0.0,1.0,moore_r2,7247.0,predicted_incorrect,von_neumann_r2,13,34,2005.0,8.0,2013.0,0.5818452380952381,0.5818452380952381,1,0,0.0,0.0,0,0.0,0.0,moore_r2,1,0.9434523809523809,672,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,143
5b6cbef5,unsupported_shape_change,5,1,29,0,0,1.7390120774507523e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,144
5d2a5c43,unsupported_shape_change,5,2,29,0,0,1.019914634525776e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,2,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,145
5ffb2104,no_deterministic_local_rule,3,1,29,0,29,0.011753814062103629,,,4,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,146
604001fa,no_deterministic_local_rule,4,1,29,0,29,0.02846863796003163,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,147
60a26a3e,no_deterministic_local_rule,3,1,29,0,29,0.026967859943397343,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,148
60c09cac,unsupported_shape_change,2,1,29,0,0,2.0510051399469376e-06,,,1;6,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,149
626c0bcc,selected,3,1,29,1,28,0.011873350944370031,0.0,0.6802721088435374,,0,0.0,0.0,1.0,moore_r2,6727.0,predicted_incorrect,moore_r2,25,47,5062.0,8.0,5070.0,0.24489795918367346,0.24489795918367346,1,0,0.0,0.0,0,0.0,0.0,,1,0.673469387755102,49,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,150
62ab2642,no_deterministic_local_rule,3,1,29,0,29,0.015579111059196293,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,151
62b74c02,no_deterministic_local_rule,3,1,29,0,29,0.008122250903397799,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,152
639f5a19,no_deterministic_local_rule,2,1,29,0,29,0.049194550956599414,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,153
642248e4,no_deterministic_local_rule,3,1,29,0,29,0.021178034017793834,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,154
642d658d,unsupported_shape_change,3,1,29,0,0,1.935986801981926e-06,,,9,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,155
64a7c07e,no_deterministic_local_rule,3,1,29,0,29,0.014503573067486286,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,156
66e6c45b,selected,2,1,29,3,26,0.005148299038410187,0.0,0.5,2;9,2,0.0,0.0,1.0,moore_r1,1036.0,predicted_incorrect,moore_r1,9,16,716.0,8.0,724.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1,0.5,16,1.0,1.0,0.0,0.0,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,157
66f2d22f,unsupported_shape_change,4,1,29,0,0,1.6659032553434372e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,158
67636eac,unsupported_shape_change,3,1,29,0,0,8.969800546765327e-07,,,4,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,159
67b4a34d,unsupported_shape_change,3,1,29,0,0,8.640345185995102e-07,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,160
67c52801,no_deterministic_local_rule,4,1,29,0,29,0.014109689043834805,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,161
68b67ca3,unsupported_shape_change,3,1,29,0,0,1.7560087144374847e-06,,,4;7,2,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,162
692cd3b6,no_deterministic_local_rule,3,1,29,0,29,0.03273238299880177,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,163
695367ec,unsupported_shape_change,3,1,29,0,0,1.8940772861242294e-06,,,4,1,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,164
696d4842,no_deterministic_local_rule,3,1,29,0,29,0.07882147107739002,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,165
69889d6e,no_deterministic_local_rule,4,1,29,0,29,0.02125613298267126,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,166
6a11f6da,unsupported_shape_change,5,1,29,0,0,1.8350547179579735e-06,,,,0,0.0,0.0,0.0,,,abstained,,0,0,,,,,,1,0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,ARC-AGI-1,aa922be204204ec148a1137fe6ed4d34ddde812b,evaluation,167
