task_id,selection_status,candidates_evaluated,exact_training_candidates,selection_seconds,program,program_kind,description_bits,wrapper_description_bits,total_description_bits,onehot_gates_per_cell_upper,outcome,labeled_pairs,pair_exact_count,pair_exact_rate,task_exact,matching_shape_pairs,cell_accuracy,scored_cells,mean_steps,max_steps,stop_reasons,dynamic_gate_upper_bound,local_dynamic_gate_upper_bound,fixed_point_detection_gate_upper_bound,median_seconds,p95_seconds,dataset,dataset_commit,split,task_index
269e22fb,unsupported_shape_change,0,0,1.3159587979316711e-06,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,16
271d71e2,no_exact_program,49,0,0.0007843999192118645,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,17
28a6681f,no_exact_program,49,0,0.0016862750053405762,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,18
291dc1e1,unsupported_shape_change,0,0,1.3300450518727303e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,19
2b83f449,no_exact_program,49,0,0.0007688560290262103,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,20
2ba387bc,unsupported_shape_change,0,0,1.700012944638729e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,21
2c181942,no_exact_program,49,0,0.0008483360288664699,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,22
2d0172a1,unsupported_shape_change,0,0,1.27498060464859e-06,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,23
31f7f899,no_exact_program,49,0,0.0007453670259565115,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,24
332f06d7,no_exact_program,49,0,0.0007757559651508927,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,25
35ab12c3,no_exact_program,49,0,0.0008131499635055661,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,26
36a08778,no_exact_program,73,0,0.006431924062781036,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,27
38007db0,unsupported_shape_change,0,0,1.4510005712509155e-06,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,28
3a25b0d8,unsupported_shape_change,0,0,1.1400552466511726e-06,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,29
3dc255db,no_exact_program,49,0,0.0007435950683429837,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,30
3e6067c3,no_exact_program,49,0,0.0008531680796295404,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,31
409aa875,no_exact_program,49,0,0.0007706619799137115,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,32
446ef5d2,no_exact_program,49,0,0.0007602160330861807,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,33
45a5af55,unsupported_shape_change,0,0,1.2710224837064743e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,34
4a21e3da,no_exact_program,49,0,0.0008089349139481783,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,35
4c3d4a41,no_exact_program,49,0,0.0007472940487787127,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,36
4c416de3,no_exact_program,49,0,0.0008521920535713434,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,37
4c7dc4dd,unsupported_shape_change,0,0,1.2079253792762756e-06,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,38
4e34c42c,unsupported_shape_change,0,0,1.1760275810956955e-06,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,39
53fb4810,no_exact_program,49,0,0.0007742290617898107,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,40
5545f144,unsupported_shape_change,0,0,1.3029202818870544e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,41
581f7754,no_exact_program,49,0,0.0007762950845062733,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,42
58490d8a,unsupported_shape_change,0,0,1.2409873306751251e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,43
58f5dbd5,unsupported_shape_change,0,0,1.285923644900322e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,44
5961cc34,no_exact_program,49,0,0.0008971180068328977,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,45
5dbc8537,unsupported_shape_change,0,0,1.2050149962306023e-06,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,46
62593bfd,no_exact_program,49,0,0.000917913974262774,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,47
64efde09,no_exact_program,49,0,0.0008770270505920053,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,48
65b59efc,unsupported_shape_change,0,0,1.2320233508944511e-06,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,49
67e490f4,unsupported_shape_change,0,0,1.143082045018673e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,50
6e453dd6,no_exact_program,49,0,0.0007697209948673844,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,51
6e4f6532,no_exact_program,49,0,0.0008156619733199477,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,52
6ffbe589,unsupported_shape_change,0,0,1.334003172814846e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,53
71e489b6,no_exact_program,49,0,0.0008038349915295839,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,54
7491f3cf,no_exact_program,49,0,0.0007761870510876179,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,55
7666fa5d,no_exact_program,85,0,0.006764421937987208,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,56
78332cb0,unsupported_shape_change,0,0,1.3549579307436943e-06,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,57
7b0280bc,no_exact_program,49,0,0.0008262089686468244,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,58
7b3084d4,unsupported_shape_change,0,0,1.2479722499847412e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,59
7b5033c1,unsupported_shape_change,0,0,1.091044396162033e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,60
7b80bb43,no_exact_program,49,0,0.0008163260063156486,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,61
7c66cb00,no_exact_program,49,0,0.0010466970270499587,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,62
7ed72f31,no_exact_program,49,0,0.0007805370260030031,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,63
800d221b,no_exact_program,49,0,0.0008181029697880149,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,64
80a900e0,no_exact_program,49,0,0.0008066139416769147,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,65
8698868d,unsupported_shape_change,0,0,1.2989621609449387e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,66
88bcf3b4,no_exact_program,49,0,0.0007825159700587392,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,67
88e364bc,no_exact_program,49,0,0.0008276740554720163,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,68
89565ca0,unsupported_shape_change,0,0,1.4140969142317772e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,69
898e7135,unsupported_shape_change,0,0,1.0649673640727997e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,70
8b7bacbf,no_exact_program,49,0,0.0008288980461657047,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,71
8b9c3697,no_exact_program,49,0,0.0008372049778699875,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,72
8e5c0c38,no_exact_program,49,0,0.000813470920547843,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,73
8f215267,no_exact_program,49,0,0.0036793419858440757,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,74
8f3a5a89,no_exact_program,49,0,0.0009483500616624951,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,75
9385bd28,no_exact_program,49,0,0.0007861480116844177,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,76
97d7923e,no_exact_program,49,0,0.0007938749622553587,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,77
981571dc,no_exact_program,49,0,0.0011013209586963058,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,78
9aaea919,no_exact_program,49,0,0.0009981890907511115,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,79
9bbf930d,no_exact_program,49,0,0.0007878500036895275,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,80
a251c730,unsupported_shape_change,0,0,1.2540258467197418e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,81
a25697e4,no_exact_program,49,0,0.000847032992169261,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,82
a32d8b75,unsupported_shape_change,0,0,1.2590317055583e-06,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,83
a395ee82,no_exact_program,49,0,0.000863661989569664,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,84
a47bf94d,no_exact_program,49,0,0.0008543150033801794,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,85
a6f40cea,unsupported_shape_change,0,0,1.1530937626957893e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,86
aa4ec2a5,no_exact_program,49,0,0.0009290169691666961,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,87
abc82100,no_exact_program,49,0,0.0008048800518736243,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,88
b0039139,unsupported_shape_change,0,0,1.2540258467197418e-06,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,89
b10624e5,no_exact_program,49,0,0.0009041529847308993,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,90
b5ca7ac4,no_exact_program,49,0,0.0009236820042133331,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,91
b6f77b65,no_exact_program,49,0,0.0009123169584199786,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,92
b99e7126,no_exact_program,49,0,0.0010158219374716282,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,93
b9e38dc0,no_exact_program,49,0,0.0007862820057198405,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,94
bf45cf4b,unsupported_shape_change,0,0,1.5469267964363098e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,95
c4d067a0,no_exact_program,49,0,0.0008931399788707495,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,96
c7f57c3e,no_exact_program,49,0,0.0007950179278850555,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,97
cb2d8a2c,no_exact_program,49,0,0.0008348139235749841,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,98
cbebaa4b,no_exact_program,49,0,0.0008352770237252116,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,99
d35bdbdc,no_exact_program,49,0,0.0007589550223201513,,,,,,,abstained,3,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,100
d59b0160,no_exact_program,49,0,0.0008143270388245583,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,101
d8e07eb2,no_exact_program,49,0,0.0011033400660380721,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,102
da515329,no_exact_program,61,0,0.004325248999521136,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,103
db0c5428,no_exact_program,49,0,0.0008232430554926395,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,104
db695cfb,no_exact_program,49,0,0.0007940779905766249,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,105
dbff022c,no_exact_program,49,0,0.0007340710144490004,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,106
dd6b8c4b,no_exact_program,49,0,0.0007520429790019989,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,107
de809cff,no_exact_program,49,0,0.0008416910422965884,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,108
dfadab01,no_exact_program,49,0,0.0008507719030603766,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,109
e12f9a14,no_exact_program,49,0,0.000879951985552907,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,110
e3721c99,no_exact_program,49,0,0.0010314140236005187,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,111
e376de54,no_exact_program,49,0,0.0007825519423931837,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,112
e8686506,unsupported_shape_change,0,0,1.201988197863102e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,113
e87109e9,unsupported_shape_change,0,0,1.143082045018673e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,114
edb79dae,unsupported_shape_change,0,0,1.0799849405884743e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,115
eee78d87,unsupported_shape_change,0,0,1.0279472917318344e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,116
f560132c,unsupported_shape_change,0,0,1.0819640010595322e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,117
f931b4a8,unsupported_shape_change,0,0,1.1420343071222305e-06,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,118
faa9f03d,no_exact_program,49,0,0.0008640440646559,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,119
fc7cae8d,unsupported_shape_change,0,0,1.291045919060707e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,evaluation,120
