scope,train_fraction,seed,width,layers,queries,method,accuracy,balanced_accuracy,positive_accuracy,negative_accuracy,median_query_ms,iqr_query_ms
learned_gate_bfs,0.75,1,16,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.025,0.005000000000000001
learned_gate_bfs,0.75,1,16,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0212,0.0009000000000000015
learned_gate_bfs,0.75,1,16,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0458,0.007074999999999998
learned_gate_bfs,0.75,1,16,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.04035,0.0018250000000000002
learned_gate_bfs,0.75,1,16,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0722,0.014424999999999993
learned_gate_bfs,0.75,1,16,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.06375,0.0015499999999999958
learned_gate_bfs,0.75,1,32,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.03435,0.018574999999999994
learned_gate_bfs,0.75,1,32,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.023850000000000003,0.0017250000000000008
learned_gate_bfs,0.75,1,32,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.05335,0.01907500000000001
learned_gate_bfs,0.75,1,32,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0447,0.0017249999999999974
learned_gate_bfs,0.75,1,32,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.07765,0.027249999999999996
learned_gate_bfs,0.75,1,32,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0657,0.00180000000000001
learned_gate_bfs,0.75,2,8,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.024550000000000002,0.0040999999999999995
learned_gate_bfs,0.75,2,8,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0216,0.0006250000000000006
learned_gate_bfs,0.75,2,8,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0447,0.0046
learned_gate_bfs,0.75,2,8,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0413,0.0010249999999999981
learned_gate_bfs,0.75,2,8,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0625,0.004799999999999999
learned_gate_bfs,0.75,2,8,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0593,0.0013999999999999985
learned_gate_bfs,0.75,2,16,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0253,0.004499999999999997
learned_gate_bfs,0.75,2,16,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0223,0.0009000000000000015
learned_gate_bfs,0.75,2,16,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0456,0.006625000000000006
learned_gate_bfs,0.75,2,16,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0419,0.001799999999999996
learned_gate_bfs,0.75,2,16,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.07355,0.012899999999999995
learned_gate_bfs,0.75,2,16,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0638,0.0012999999999999956
learned_gate_bfs,0.75,2,32,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.02995,0.012624999999999997
learned_gate_bfs,0.75,2,32,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0237,0.0011500000000000017
learned_gate_bfs,0.75,2,32,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.05605,0.016649999999999998
learned_gate_bfs,0.75,2,32,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0445,0.0016500000000000056
learned_gate_bfs,0.75,2,32,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0799,0.026025000000000006
learned_gate_bfs,0.75,2,32,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.066,0.0017499999999999877
learned_gate_bfs,0.75,3,8,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.025300000000000003,0.0045000000000000005
learned_gate_bfs,0.75,3,8,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.022350000000000002,0.0008000000000000021
learned_gate_bfs,0.75,3,8,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.045,0.004974999999999993
learned_gate_bfs,0.75,3,8,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0421,0.0015999999999999973
learned_gate_bfs,0.75,3,8,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0642,0.005524999999999995
learned_gate_bfs,0.75,3,8,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0608,0.0025499999999999967
learned_gate_bfs,0.75,3,16,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.025349999999999998,0.0065749999999999975
learned_gate_bfs,0.75,3,16,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0225,0.0023250000000000007
learned_gate_bfs,0.75,3,16,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0475,0.021725
learned_gate_bfs,0.75,3,16,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.042550000000000004,0.007124999999999999
learned_gate_bfs,0.75,3,16,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.07095,0.011649999999999994
learned_gate_bfs,0.75,3,16,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0637,0.0015249999999999986
learned_gate_bfs,0.75,3,32,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.028249999999999997,0.013525000000000002
learned_gate_bfs,0.75,3,32,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0236,0.001299999999999999
learned_gate_bfs,0.75,3,32,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.05675,0.017524999999999992
learned_gate_bfs,0.75,3,32,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.04445,0.0016250000000000014
learned_gate_bfs,0.75,3,32,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.08315,0.025425000000000003
learned_gate_bfs,0.75,3,32,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0659,0.0024250000000000105
learned_gate_bfs,0.75,4,8,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.02445,0.004
learned_gate_bfs,0.75,4,8,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0213,0.0007999999999999986
learned_gate_bfs,0.75,4,8,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.04345,0.0046
learned_gate_bfs,0.75,4,8,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0406,0.001674999999999996
learned_gate_bfs,0.75,4,8,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0636,0.005325000000000003
learned_gate_bfs,0.75,4,8,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.06085,0.0015999999999999973
learned_gate_bfs,0.75,4,16,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.02465,0.004524999999999998
learned_gate_bfs,0.75,4,16,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.021150000000000002,0.0008000000000000021
learned_gate_bfs,0.75,4,16,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0452,0.006600000000000002
learned_gate_bfs,0.75,4,16,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0402,0.0009499999999999925
learned_gate_bfs,0.75,4,16,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0728,0.012149999999999994
learned_gate_bfs,0.75,4,16,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.06395,0.001799999999999996
learned_gate_bfs,0.75,4,32,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0291,0.011800000000000005
learned_gate_bfs,0.75,4,32,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0234,0.0010250000000000016
learned_gate_bfs,0.75,4,32,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.054599999999999996,0.017099999999999997
learned_gate_bfs,0.75,4,32,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.04425,0.0015999999999999973
learned_gate_bfs,0.75,4,32,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0823,0.0296
learned_gate_bfs,0.75,4,32,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0658,0.0022000000000000075
learned_gate_bfs,0.75,5,8,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0253,0.004350000000000003
learned_gate_bfs,0.75,5,8,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0219,0.0006999999999999992
learned_gate_bfs,0.75,5,8,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.044300000000000006,0.004624999999999997
learned_gate_bfs,0.75,5,8,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0418,0.001125000000000001
learned_gate_bfs,0.75,5,8,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.065,0.004625000000000004
learned_gate_bfs,0.75,5,8,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0619,0.0011999999999999997
learned_gate_bfs,0.75,5,16,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.025750000000000002,0.004625000000000001
learned_gate_bfs,0.75,5,16,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0222,0.0008249999999999993
learned_gate_bfs,0.75,5,16,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.045,0.006524999999999996
learned_gate_bfs,0.75,5,16,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.04055,0.0015250000000000055
learned_gate_bfs,0.75,5,16,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.07325000000000001,0.01335
learned_gate_bfs,0.75,5,16,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0639,0.0016999999999999932
learned_gate_bfs,0.75,5,32,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.032299999999999995,0.013499999999999998
learned_gate_bfs,0.75,5,32,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0237,0.0013000000000000025
learned_gate_bfs,0.75,5,32,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.05345,0.019249999999999996
learned_gate_bfs,0.75,5,32,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.04475,0.0017249999999999974
learned_gate_bfs,0.75,5,32,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.07995,0.02252499999999999
learned_gate_bfs,0.75,5,32,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0658,0.002024999999999999
learned_gate_bfs,0.75,6,8,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0239,0.003925000000000001
learned_gate_bfs,0.75,6,8,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0208,0.0005999999999999998
learned_gate_bfs,0.75,6,8,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0435,0.004275000000000008
learned_gate_bfs,0.75,6,8,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0401,0.0012999999999999956
learned_gate_bfs,0.75,6,8,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0625,0.0061249999999999916
learned_gate_bfs,0.75,6,8,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0589,0.0021749999999999964
learned_gate_bfs,0.75,6,16,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.024849999999999997,0.004300000000000002
learned_gate_bfs,0.75,6,16,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0213,0.0009999999999999974
learned_gate_bfs,0.75,6,16,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.045700000000000005,0.0063
learned_gate_bfs,0.75,6,16,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0415,0.001449999999999993
learned_gate_bfs,0.75,6,16,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0701,0.011825000000000002
learned_gate_bfs,0.75,6,16,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.06395,0.0015249999999999986
learned_gate_bfs,0.75,6,32,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.03185,0.012475
learned_gate_bfs,0.75,6,32,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0236,0.001125000000000001
learned_gate_bfs,0.75,6,32,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.057749999999999996,0.027325000000000002
learned_gate_bfs,0.75,6,32,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0451,0.0024999999999999953
learned_gate_bfs,0.75,6,32,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.08030000000000001,0.03125
learned_gate_bfs,0.75,6,32,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.06545000000000001,0.0018249999999999933
learned_gate_bfs,0.75,7,8,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.02425,0.0043250000000000025
learned_gate_bfs,0.75,7,8,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0208,0.0007999999999999986
learned_gate_bfs,0.75,7,8,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.04375,0.0052249999999999935
learned_gate_bfs,0.75,7,8,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0399,0.0010249999999999981
learned_gate_bfs,0.75,7,8,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0627,0.004949999999999996
learned_gate_bfs,0.75,7,8,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0588,0.0012999999999999956
learned_gate_bfs,0.75,7,16,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0249,0.004625000000000001
learned_gate_bfs,0.75,7,16,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0212,0.0006999999999999992
learned_gate_bfs,0.75,7,16,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0452,0.006199999999999997
learned_gate_bfs,0.75,7,16,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0402,0.0011000000000000038
learned_gate_bfs,0.75,7,16,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0721,0.011499999999999996
learned_gate_bfs,0.75,7,16,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0637,0.0015249999999999986
learned_gate_bfs,0.75,7,32,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.029150000000000002,0.012124999999999997
learned_gate_bfs,0.75,7,32,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.02345,0.0010000000000000009
learned_gate_bfs,0.75,7,32,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0568,0.01920000000000001
learned_gate_bfs,0.75,7,32,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.04475,0.0020000000000000018
learned_gate_bfs,0.75,7,32,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.08005000000000001,0.024525000000000005
learned_gate_bfs,0.75,7,32,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.066,0.002224999999999991
learned_gate_bfs,0.75,8,8,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0239,0.0038249999999999985
learned_gate_bfs,0.75,8,8,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.021,0.0007999999999999986
learned_gate_bfs,0.75,8,8,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.042899999999999994,0.004124999999999997
learned_gate_bfs,0.75,8,8,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0398,0.0008249999999999993
learned_gate_bfs,0.75,8,8,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0634,0.0047750000000000015
learned_gate_bfs,0.75,8,8,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0605,0.0022000000000000006
learned_gate_bfs,0.75,8,16,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.02525,0.004950000000000003
learned_gate_bfs,0.75,8,16,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.02155,0.001125000000000001
learned_gate_bfs,0.75,8,16,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.04555,0.005725000000000001
learned_gate_bfs,0.75,8,16,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.041749999999999995,0.0013000000000000025
learned_gate_bfs,0.75,8,16,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0723,0.013024999999999995
learned_gate_bfs,0.75,8,16,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0637,0.0013999999999999985
learned_gate_bfs,0.75,8,32,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.033049999999999996,0.015775
learned_gate_bfs,0.75,8,32,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0237,0.0018250000000000002
learned_gate_bfs,0.75,8,32,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0603,0.023600000000000003
learned_gate_bfs,0.75,8,32,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.044950000000000004,0.002149999999999999
learned_gate_bfs,0.75,8,32,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0814,0.02827500000000001
learned_gate_bfs,0.75,8,32,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.06605,0.0029
learned_gate_bfs,0.75,9,8,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.02355,0.004
learned_gate_bfs,0.75,9,8,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0211,0.0008000000000000021
learned_gate_bfs,0.75,9,8,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0445,0.004725
learned_gate_bfs,0.75,9,8,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.04125,0.0012250000000000039
learned_gate_bfs,0.75,9,8,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.0641,0.005625000000000005
learned_gate_bfs,0.75,9,8,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0605,0.0023000000000000034
learned_gate_bfs,0.75,9,16,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.025,0.005200000000000003
learned_gate_bfs,0.75,9,16,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0212,0.0010250000000000016
learned_gate_bfs,0.75,9,16,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.04575,0.0070250000000000035
learned_gate_bfs,0.75,9,16,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0403,0.0010999999999999968
learned_gate_bfs,0.75,9,16,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.07205,0.012300000000000005
learned_gate_bfs,0.75,9,16,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.06375,0.0017749999999999988
learned_gate_bfs,0.75,9,32,4,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.03125,0.011725
learned_gate_bfs,0.75,9,32,4,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0234,0.001299999999999999
learned_gate_bfs,0.75,9,32,8,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.052000000000000005,0.021399999999999995
learned_gate_bfs,0.75,9,32,8,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0446,0.0016500000000000056
learned_gate_bfs,0.75,9,32,12,120,LearnedSoftGate+BFS,1.0,1.0,1.0,1.0,0.07765,0.029675000000000007
learned_gate_bfs,0.75,9,32,12,120,LearnedHardenedGate+BFS,1.0,1.0,1.0,1.0,0.0657,0.0020999999999999908
