task_id,selection_status,candidates_evaluated,exact_training_candidates,selection_seconds,program,program_kind,description_bits,wrapper_description_bits,total_description_bits,onehot_gates_per_cell_upper,outcome,labeled_pairs,pair_exact_count,pair_exact_rate,task_exact,matching_shape_pairs,cell_accuracy,scored_cells,mean_steps,max_steps,stop_reasons,dynamic_gate_upper_bound,local_dynamic_gate_upper_bound,fixed_point_detection_gate_upper_bound,median_seconds,p95_seconds,dataset,dataset_commit,split,task_index
05269061,no_exact_program,49,0,0.0006984719075262547,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,11
05a7bcf2,no_exact_program,49,0,0.0010421350598335266,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,12
05f2a901,no_exact_program,49,0,0.0007310600485652685,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,13
0607ce86,no_exact_program,49,0,0.0008458519587293267,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,14
0692e18c,unsupported_shape_change,0,0,1.2218952178955078e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,15
06df4c85,no_exact_program,49,0,0.0008799820207059383,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,16
070dd51e,no_exact_program,49,0,0.0007774020778015256,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,17
08ed6ac7,no_exact_program,49,0,0.0006924159824848175,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,18
09629e4f,no_exact_program,49,0,0.0007775729754939675,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,19
0962bcdd,no_exact_program,49,0,0.0007341690361499786,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,20
09c534e7,no_exact_program,49,0,0.0008949700277298689,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,21
0a1d4ef5,unsupported_shape_change,0,0,1.249951310455799e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,22
0a2355a6,no_exact_program,49,0,0.0007830179529264569,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,23
0a938d79,no_exact_program,49,0,0.0007949629798531532,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,24
0b148d64,unsupported_shape_change,0,0,1.1099036782979965e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,25
0b17323b,no_exact_program,73,0,0.005214444012381136,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,26
0bb8deee,unsupported_shape_change,0,0,1.3620592653751373e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,27
0becf7df,no_exact_program,49,0,0.000728290993720293,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,28
0c786b71,unsupported_shape_change,0,0,1.1150259524583817e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,29
0c9aba6e,unsupported_shape_change,0,0,1.0399380698800087e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,30
0ca9ddb6,no_exact_program,49,0,0.0007119900546967983,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,31
0d3d703e,no_exact_program,49,0,0.0006916680140420794,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,32
0d87d2a6,no_exact_program,49,0,0.0007653819629922509,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,33
0e206a2e,no_exact_program,49,0,0.000763345044106245,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,34
0e671a1a,no_exact_program,97,0,0.011518648942001164,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,35
0f63c0b9,no_exact_program,49,0,0.0008308090036734939,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,36
103eff5b,no_exact_program,49,0,0.0007465099915862083,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,37
10fcaaa3,unsupported_shape_change,0,0,1.0679941624403e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,38
11852cab,no_exact_program,49,0,0.0007157580694183707,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,39
1190bc91,no_exact_program,49,0,0.0007180260727182031,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,40
1190e5a7,unsupported_shape_change,0,0,1.1230586096644402e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,41
11dc524f,no_exact_program,49,0,0.0007420750334858894,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,42
11e1fe23,no_exact_program,49,0,0.0007086779223755002,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,43
12422b43,no_exact_program,49,0,0.0007222670828923583,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,44
12997ef3,unsupported_shape_change,0,0,1.1860392987728119e-06,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,45
12eac192,no_exact_program,49,0,0.0007117809727787971,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,46
13713586,no_exact_program,49,0,0.0007841130718588829,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,47
137eaa0f,unsupported_shape_change,0,0,1.125037670135498e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,48
137f0df0,no_exact_program,49,0,0.0007261030841618776,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,49
13f06aa5,no_exact_program,49,0,0.0007819889578968287,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,50
140c817e,no_exact_program,49,0,0.0007363719632849097,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,51
14754a24,no_exact_program,85,0,0.0070558550069108605,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,52
1478ab18,no_exact_program,73,0,0.004605791065841913,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,53
14b8e18c,no_exact_program,85,0,0.006146166007965803,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,54
150deff5,no_exact_program,49,0,0.0007133890176191926,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,55
15113be4,no_exact_program,49,0,0.0008788900449872017,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,56
15660dd6,unsupported_shape_change,0,0,1.4499528333544731e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,57
15663ba9,no_exact_program,49,0,0.0007651189807802439,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,58
15696249,unsupported_shape_change,0,0,1.3200333341956139e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,59
17829a00,no_exact_program,49,0,0.000749030034057796,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,60
178fcbfb,no_exact_program,49,0,0.0007148240692913532,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,61
17b80ad2,no_exact_program,49,0,0.0007616870570927858,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,62
17b866bd,no_exact_program,49,0,0.0007596639916300774,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,63
17cae0c1,no_exact_program,49,0,0.0007097079651430249,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,64
18286ef8,no_exact_program,49,0,0.0007282049627974629,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,65
182e5d0f,no_exact_program,49,0,0.0007514660246670246,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,66
18419cfa,no_exact_program,73,0,0.005685355979949236,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,67
18447a8d,no_exact_program,49,0,0.0007421149639412761,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,68
184a9768,no_exact_program,49,0,0.0008545620366930962,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,69
195ba7dc,unsupported_shape_change,0,0,1.125037670135498e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,70
1990f7a8,unsupported_shape_change,0,0,1.101987436413765e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,71
19bb5feb,unsupported_shape_change,0,0,1.042964868247509e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,72
1a07d186,no_exact_program,49,0,0.0008377280319109559,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,73
1a244afd,no_exact_program,49,0,0.0007623770507052541,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,74
1a2e2828,unsupported_shape_change,0,0,1.2799864634871483e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,75
1a6449f1,unsupported_shape_change,0,0,1.0549556463956833e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,76
1acc24af,no_exact_program,85,0,0.006131479982286692,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,77
1b2d62fb,unsupported_shape_change,0,0,1.3100216165184975e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,78
1b59e163,no_exact_program,49,0,0.0007626520236954093,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,79
1b60fb0c,no_exact_program,73,0,0.00459282798692584,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,80
1b8318e3,no_exact_program,49,0,0.000744872959330678,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,81
1be83260,unsupported_shape_change,0,0,1.334003172814846e-06,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,82
1bfc4729,no_exact_program,49,0,0.0007047529798001051,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,83
1c02dbbe,no_exact_program,49,0,0.0007655139779672027,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,84
1c0d0a4b,no_exact_program,49,0,0.0007445879746228456,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,85
1c56ad9f,no_exact_program,49,0,0.0008146360050886869,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,86
1c786137,unsupported_shape_change,0,0,1.2479722499847412e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,87
1caeab9d,no_exact_program,49,0,0.0007073419401422143,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,88
1cf80156,unsupported_shape_change,0,0,1.0849907994270325e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,89
1d0a4b61,no_exact_program,49,0,0.0009234659373760223,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,90
1d398264,no_exact_program,49,0,0.0007720889989286661,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,91
1d61978c,no_exact_program,49,0,0.0007246700115501881,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,92
1da012fc,no_exact_program,49,0,0.0007587970467284322,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,93
1e0a9b12,no_exact_program,49,0,0.0006837149849161506,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,94
1e32b0e9,no_exact_program,49,0,0.0007733210222795606,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,95
1e5d6875,no_exact_program,49,0,0.0006915630074217916,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,96
1e81d6f9,no_exact_program,49,0,0.0007447820389643312,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,97
1efba499,no_exact_program,49,0,0.0007639629766345024,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,98
1f0c79e5,no_exact_program,49,0,0.0007195790531113744,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,99
1f642eb9,no_exact_program,49,0,0.0007076270412653685,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,100
1f85a75f,unsupported_shape_change,0,0,1.2479722499847412e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,101
1f876c06,no_exact_program,49,0,0.0007091460283845663,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,102
1fad071e,unsupported_shape_change,0,0,1.0189833119511604e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,103
2013d3e2,unsupported_shape_change,0,0,9.030336514115334e-07,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,104
2037f2c7,unsupported_shape_change,0,0,1.0099029168486595e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,105
2072aba6,unsupported_shape_change,0,0,9.579816833138466e-07,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,106
20818e16,unsupported_shape_change,0,0,9.51928086578846e-07,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,107
20981f0e,no_exact_program,49,0,0.0007828118978068233,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,108
20fb2937,unsupported_shape_change,0,0,1.1830125004053116e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,109
212895b5,no_exact_program,49,0,0.0007934710010886192,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,110
21f83797,no_exact_program,49,0,0.0007120399968698621,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,111
2204b7a8,no_exact_program,49,0,0.0007017879979684949,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,112
22168020,no_exact_program,49,0,0.0011967259924858809,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,113
22208ba4,no_exact_program,49,0,0.000859519001096487,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,114
22233c11,no_exact_program,73,0,0.004857682972215116,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,115
22425bda,unsupported_shape_change,0,0,1.3459939509630203e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,116
22806e14,no_exact_program,49,0,0.0007737249834463,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,117
2281f1f4,no_exact_program,73,0,0.005032382090575993,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,118
228f6490,no_exact_program,49,0,0.0007795289857313037,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,119
22a4bbc2,no_exact_program,49,0,0.0007389920065179467,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,120
22eb0ac0,no_exact_program,49,0,0.0007261040154844522,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,121
230f2e48,no_exact_program,49,0,0.0007379439193755388,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,122
234bbc79,unsupported_shape_change,0,0,1.1989613994956017e-06,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,123
23581191,no_exact_program,49,0,0.0007154089398682117,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,124
239be575,unsupported_shape_change,0,0,1.1570518836379051e-06,,,,,,,abstained,2,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,125
23b5c85d,unsupported_shape_change,0,0,9.379582479596138e-07,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,126
25094a63,no_exact_program,49,0,0.0009305219864472747,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,127
252143c9,no_exact_program,49,0,0.0007219930412247777,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,128
253bf280,no_exact_program,73,0,0.004807293065823615,,,,,,,abstained,1,0,0.0,0.0,0,,0,,,,,,,,,ARC-AGI-2,f3283f727488ad98fe575ea6a5ac981e4a188e49,training,129
